scenario_id;data_type;split;monthly_loan_dkk;study_months;initial_debt_dkk;target_debt_dkk
4463;synthetic;test;1733;3;27944;33458.11
4464;synthetic;test;2760;29;48026;137061.16
4465;synthetic;train;468;42;72179;104137.36
4466;synthetic;train;2174;47;91459;217729.25
4467;synthetic;test;889;26;62301;92115.13
4468;synthetic;train;1824;83;5967;182520.8
4469;synthetic;train;465;29;45848;64673.84
4470;synthetic;train;3383;42;43715;203021.09
4471;synthetic;test;633;37;53158;85088.7
4472;synthetic;train;2218;51;42964;174400.18
4473;synthetic;train;597;13;15472;24100.56
4474;synthetic;train;2350;72;88312;303731.01
4475;synthetic;test;1183;7;63033;72910.7
4476;synthetic;test;145;53;38310;54117.66
4477;synthetic;train;3188;53;73990;273349.4
4478;synthetic;train;1541;71;52513;190131.75
4479;synthetic;train;2375;31;44946;127516.1
4480;synthetic;train;3192;34;2137;117490.22
4481;synthetic;test;1440;33;41839;97006.44
4482;synthetic;test;268;11;32404;36619.78
4483;synthetic;train;1611;3;38944;44200.02
4484;synthetic;train;1216;3;25041;28964.62
4485;synthetic;train;1045;13;75191;92421.51
4486;synthetic;train;275;49;66534;92978.04
4487;synthetic;train;3063;46;54269;215753.65
4488;synthetic;train;2891;72;21095;262403.43
4489;synthetic;train;3025;39;9828;137372.51
4490;synthetic;train;2327;83;14070;241365.87
4491;synthetic;train;56;77;59684;82038.47
4492;synthetic;train;832;67;39368;111752.23
4493;synthetic;train;1261;25;59857;97978.03
4494;synthetic;train;511;31;30508;50538.06
4495;synthetic;test;230;65;846;17768.15
4496;synthetic;test;3646;8;35823;66398.44
4497;synthetic;test;373;31;61089;79928.33
4498;synthetic;train;332;45;77188;105800.78
4499;synthetic;train;1730;10;69192;89153.67
4500;synthetic;train;708;2;43679;45393.77
4501;synthetic;train;1029;3;77740;81627.62
4502;synthetic;train;2278;77;48037;262327.71
4503;synthetic;train;1665;71;8148;143890.18
4504;synthetic;train;1374;68;29254;141705.25
4505;synthetic;train;3363;24;41366;128967.81
4506;synthetic;train;3409;21;96812;178092.79
4507;synthetic;train;167;23;59108;67808.18
4508;synthetic;train;2257;77;95982;322429.5
4509;synthetic;test;2575;56;31725;196999.09
4510;synthetic;test;3061;55;2407;187944.49
4511;synthetic;train;3161;31;47583;156149.53
4512;synthetic;train;1847;69;26792;177207.81
4513;synthetic;train;1489;4;34850;41322.8
4514;synthetic;train;335;49;89320;122998.18
4515;synthetic;train;1765;77;97712;281412.68
4516;synthetic;train;204;44;52828;70840.77
4517;synthetic;test;1463;70;39493;165365.18
4518;synthetic;test;209;47;20191;34259.9
4519;synthetic;train;1348;43;72291;145832.21
4520;synthetic;train;1057;32;6790;43302.97
4521;synthetic;test;1459;49;61697;150403.29
4522;synthetic;test;1114;6;57731;65657.71
4523;synthetic;test;2490;8;50497;72080.53
4524;synthetic;test;361;39;64084;88023.4
4525;synthetic;train;2733;60;75826;274382.38
4526;synthetic;train;916;72;34967;119081.96
4527;synthetic;train;1424;67;32704;147931.29
4528;synthetic;train;284;61;66210;100351.26
4529;synthetic;train;2210;13;63180;95382.61
4530;synthetic;train;753;47;50792;97763.71
4531;synthetic;train;2936;83;19004;306183.8
4532;synthetic;test;435;47;95199;133483.7
4533;synthetic;train;600;41;40725;73079.49
4534;synthetic;train;1208;56;29548;110086.58
4535;synthetic;train;1873;72;37959;200873.02
4536;synthetic;train;80;75;27450;42058.33
4537;synthetic;train;2936;65;52629;278744.9
4538;synthetic;train;333;80;68088;119430.38
4539;synthetic;train;1612;72;78808;231511.82
4540;synthetic;train;2889;15;63284;111031.89
4541;synthetic;train;1086;7;33808;42308.82
4542;synthetic;train;395;9;72704;78529.2
4543;synthetic;train;1906;34;19226;90255.77
4544;synthetic;train;2929;54;58559;243643.52
4545;synthetic;test;722;11;12350;20913.08
4546;synthetic;train;95;82;36774;57282.96
4547;synthetic;test;2501;83;93646;362917.83
4548;synthetic;train;1218;42;46304;108244.79
4549;synthetic;train;126;65;57437;80465.54
4550;synthetic;train;1411;47;73546;157901.44
4551;synthetic;train;56;55;86125;106808.56
4552;synthetic;train;2760;53;9054;171039.67
4553;synthetic;train;2829;64;49392;263232.91
4554;synthetic;train;2214;52;12112;140298.96
4555;synthetic;test;978;67;97376;195225.55
4556;synthetic;test;1026;34;91530;139490.3
4557;synthetic;train;616;22;5591;20099.51
4558;synthetic;train;892;54;34822;94532.12
4559;synthetic;train;3736;75;89580;433771.78
4560;synthetic;train;2760;59;50967;242248.95
4561;synthetic;test;3764;9;72283;108926.27
4562;synthetic;train;532;29;25562;44375.79
4563;synthetic;train;2284;67;7976;181683.14
4564;synthetic;train;2286;19;7699;53112.66
4565;synthetic;train;1586;49;20182;108305.95
4566;synthetic;train;1481;81;34675;183316.75
4567;synthetic;train;3783;71;37093;350461.01
4568;synthetic;test;2191;60;46464;202477.67
4569;synthetic;train;1549;28;13951;60846.01
4570;synthetic;test;94;29;79574;90502.77
4571;synthetic;train;886;16;32808;49186.61
4572;synthetic;train;2275;19;22039;68172.56
4573;synthetic;train;426;28;21743;36388.54
4574;synthetic;train;3158;77;37051;325494.64
4575;synthetic;train;323;8;32475;35974.24
4576;synthetic;test;1761;45;30413;120954.44
4577;synthetic;train;1347;24;51761;89774.62
4578;synthetic;train;2648;4;47871;59193.03
4579;synthetic;train;2464;57;56348;223026.82
4580;synthetic;test;1995;58;37837;173736.02
4581;synthetic;test;2155;27;43790;108887.11
4582;synthetic;train;471;30;14208;30583.8
4583;synthetic;train;860;36;50007;89317.06
4584;synthetic;train;3579;3;89857;101567.3
4585;synthetic;train;1247;61;67787;167521.67
4586;synthetic;train;3689;10;96719;137564.87
4587;synthetic;train;238;74;65218;103432.04
4588;synthetic;train;1831;34;9359;76502.43
4589;synthetic;train;3046;62;93732;325306.08
4590;synthetic;test;2775;81;88681;374531.17
4591;synthetic;train;1617;60;26432;139836.19
4592;synthetic;test;3021;52;44033;224140.37
4593;synthetic;train;2387;24;62235;127146.55
4594;synthetic;train;1804;28;97553;160108.04
4595;synthetic;train;242;64;21000;43274.21
4596;synthetic;test;845;13;10241;21938.53
4597;synthetic;train;470;70;92629;154036.06
4598;synthetic;train;2222;2;86450;91493.54
4599;synthetic;train;2287;44;94748;218237.05
4600;synthetic;train;1557;31;77982;137385.51
4601;synthetic;train;2002;61;69579;220864.48
4602;synthetic;train;3189;27;7202;98118.74
4603;synthetic;train;1815;55;81711;207849.12
4604;synthetic;train;1014;63;83220;173821.18
4605;synthetic;train;3072;68;98735;358617.87
4606;synthetic;train;2512;32;43648;133513.85
4607;synthetic;train;2838;20;60279;123216.64
4608;synthetic;train;2176;56;42127;184929.48
4609;synthetic;test;2811;7;74973;96681.07
4610;synthetic;test;3085;75;92280;381686.8
4611;synthetic;train;1327;4;65348;71576.05
4612;synthetic;train;342;24;70248;84647.53
4613;synthetic;train;2259;51;75118;214784.45
4614;synthetic;test;625;67;58654;120292.75
4615;synthetic;test;1596;39;50872;124496.31
4616;synthetic;train;2091;29;22303;88330.08
4617;synthetic;train;642;29;26052;48270.01
4618;synthetic;train;1961;77;10809;186359.05
4619;synthetic;train;1174;5;97476;105040.42
4620;synthetic;test;2662;21;41424;102420.41
4621;synthetic;train;2747;81;57390;330952.06
4622;synthetic;train;1029;59;68575;150644.32
4623;synthetic;train;2447;4;70675;81491.9
4624;synthetic;train;74;77;88196;120460.14
4625;synthetic;train;2141;55;6784;137581.64
4626;synthetic;train;3322;23;26210;107833.13
4627;synthetic;train;2691;79;49407;307819.95
4628;synthetic;train;1928;47;29114;132293.13
4629;synthetic;test;2267;81;38263;261208.91
4630;synthetic;train;2937;66;85084;323120.41
4631;synthetic;train;2749;78;71430;337830.24
4632;synthetic;train;3709;61;83691;353793.41
4633;synthetic;train;3383;83;59539;402415.85
4634;synthetic;train;2698;82;38024;304742.17
4635;synthetic;train;452;75;63196;119681.09
4636;synthetic;train;1628;61;3265;114288.74
4637;synthetic;train;1813;23;28821;74522.03
4638;synthetic;train;3683;47;14043;204104.73
4639;synthetic;train;1386;21;90913;127690.91
4640;synthetic;train;1106;30;33415;71873.99
4641;synthetic;train;667;66;57639;121108.92
4642;synthetic;test;1660;34;66669;134511.87
4643;synthetic;train;364;79;56484;106413.08
4644;synthetic;train;865;46;85206;142369.05
4645;synthetic;train;658;45;59764;101413.73
4646;synthetic;test;3078;48;73641;246860.27
4647;synthetic;train;2939;75;36157;297195.04
4648;synthetic;train;2674;21;84430;148800.78
4649;synthetic;train;3614;25;56122;155362.39
4650;synthetic;train;3124;3;70502;80643.99
4651;synthetic;train;3118;74;19676;287230.25
4652;synthetic;train;2877;67;285;216653.84
4653;synthetic;train;2679;53;96882;271105.47
4654;synthetic;train;163;82;57142;90462.94
4655;synthetic;train;1042;33;76645;121947.1
4656;synthetic;train;3784;27;98372;214696.5
4657;synthetic;train;2390;17;59775;105124.94
4658;synthetic;train;3046;5;7891;23406.37
4659;synthetic;train;19;48;5776;7766.9
4660;synthetic;test;3542;11;7161;47177.96
4661;synthetic;train;979;65;90696;183757.39
4662;synthetic;train;953;44;77376;134809.62
4663;synthetic;train;3028;13;83832;127833.12
4664;synthetic;test;3295;62;52725;292076.83
4665;synthetic;train;1487;75;86386;237762.91
4666;synthetic;train;1969;63;39989;187554.75
4667;synthetic;train;2823;8;90158;115515.86
4668;synthetic;train;1959;51;18939;131511.21
4669;synthetic;train;2008;1;89017;91328.42
4670;synthetic;train;2845;39;83584;213841.41
4671;synthetic;test;3083;11;5384;40183.57
4672;synthetic;train;963;1;57313;58470.25
4673;synthetic;test;2007;46;7361;108507.76
4674;synthetic;train;3489;83;59054;411926.45
4675;synthetic;train;20;34;71815;81139.17
4676;synthetic;train;2845;21;82270;150210.11
4677;synthetic;train;3676;43;38154;214243.17
4678;synthetic;train;1999;3;52345;58907.27
4679;synthetic;train;102;3;55337;56200.26
4680;synthetic;test;1941;83;50768;252777.14
4681;synthetic;train;3723;68;33727;326861.36
4682;synthetic;train;3519;41;59495;223034.65
4683;synthetic;train;381;18;52218;62520.75
4684;synthetic;test;1030;51;7991;66815.3
4685;synthetic;train;954;56;61212;132575.24
4686;synthetic;train;3737;76;81063;428084.87
4687;synthetic;train;3;51;22893;27294.56
4688;synthetic;train;1014;18;45590;67245.36
4689;synthetic;train;470;45;16610;42146.93
4690;synthetic;train;1901;53;17967;131800.24
4691;synthetic;test;390;68;73853;122417.03
4692;synthetic;train;993;75;22116;113119.38
4693;synthetic;train;3521;10;66018;104113.92
4694;synthetic;train;72;17;40470;44086.88
4695;synthetic;train;324;39;23202;39932.49
4696;synthetic;train;376;81;98184;163573.78
4697;synthetic;train;3656;13;38192;88532.39
4698;synthetic;train;1244;28;41660;82295.56
4699;synthetic;train;1938;41;29169;118708.58
4700;synthetic;train;3723;83;33122;400151.52
4701;synthetic;train;840;45;36914;83722.21
4702;synthetic;train;3751;37;3978;152438.14
4703;synthetic;test;475;7;38282;42553.85
4704;synthetic;train;1202;72;89059;211125.93
4705;synthetic;test;533;80;58402;125152.45
4706;synthetic;train;1165;35;44138;92906.76
4707;synthetic;train;648;73;1233;55205.89
4708;synthetic;train;264;23;14358;21821.04
4709;synthetic;train;234;33;37677;50225.86
4710;synthetic;train;477;69;88258;148098.95
4711;synthetic;train;2734;44;94739;239442.74
4712;synthetic;train;1331;36;1506;52686.74
4713;synthetic;test;2689;8;66534;90166.29
4714;synthetic;train;2973;19;61202;123604.75
4715;synthetic;train;1153;34;52983;100904.95
4716;synthetic;test;948;67;39463;120592.02
4717;synthetic;train;1754;69;22774;164927.19
4718;synthetic;train;1718;84;39972;219641.23
4719;synthetic;train;439;24;95589;114522.98
4720;synthetic;test;2884;68;25357;252236.43
4721;synthetic;train;3187;34;79492;203931.63
4722;synthetic;train;3347;18;93850;161833.71
4723;synthetic;train;2403;62;75675;258760.92
4724;synthetic;train;640;63;21293;71192.31
4725;synthetic;test;1031;10;18112;29225.79
4726;synthetic;train;3719;28;38701;151799.81
4727;synthetic;train;1823;60;57378;191324.27
4728;synthetic;test;2037;71;49594;226225.2
4729;synthetic;train;2922;77;67615;344238.29
4730;synthetic;train;134;23;61775;69897.21
4731;synthetic;test;1819;24;33543;81854.22
4732;synthetic;train;297;20;78278;89817.51
4733;synthetic;train;38;71;33946;46041.71
4734;synthetic;train;3069;22;82878;159340.85
4735;synthetic;test;2173;72;6230;185001.68
4736;synthetic;train;3030;23;35884;111285.32
4737;synthetic;train;170;81;64142;99816.8
4738;synthetic;test;3727;48;15818;212856.59
4739;synthetic;train;1282;37;14733;67225.34
4740;synthetic;train;3539;81;56350;403343.2
4741;synthetic;train;2220;60;67912;230594.67
4742;synthetic;train;238;45;77712;101838.62
4743;synthetic;train;3064;51;89638;276809.36
4744;synthetic;test;2227;33;44266;127211.64
4745;synthetic;train;2622;75;22988;253242.8
4746;synthetic;test;1115;55;76357;159100.98
4747;synthetic;train;1516;55;678;92464.61
4748;synthetic;train;1108;81;57649;178663.74
4749;synthetic;test;3300;19;29083;95813.63
4750;synthetic;test;3704;84;87685;475536.62
4751;synthetic;train;1205;68;45884;149640.65
4752;synthetic;train;3206;72;43486;316527.0
4753;synthetic;train;1157;82;45054;168451.75
4754;synthetic;train;1640;56;93667;213977.67
4755;synthetic;train;495;83;42235;103069.08
4756;synthetic;train;97;26;46249;53067.5
4757;synthetic;test;2571;48;13597;149985.38
4758;synthetic;train;1855;20;26954;67235.33
4759;synthetic;test;2703;68;15622;226194.54
4760;synthetic;train;2289;36;33666;125639.66
4761;synthetic;train;2708;21;76547;141087.95
4762;synthetic;train;1522;8;79225;93722.56
4763;synthetic;test;3237;48;72397;253689.94
4764;synthetic;train;560;29;34990;55612.89
4765;synthetic;train;2902;30;72830;172182.71
4766;synthetic;train;1166;51;20980;89778.74
4767;synthetic;train;2122;7;73471;90255.95
4768;synthetic;train;110;84;83897;121633.36
4769;synthetic;train;2198;77;80872;297719.72
4770;synthetic;test;542;63;37730;84582.84
4771;synthetic;train;3252;73;95453;390862.88
4772;synthetic;train;1713;17;12507;43245.31
4773;synthetic;test;628;84;58635;138509.76
4774;synthetic;train;1336;38;17288;73826.19
4775;synthetic;train;2168;36;79805;173015.49
4776;synthetic;train;80;79;6066;15130.61
4777;synthetic;train;1586;29;71793;127433.69
4778;synthetic;train;2501;17;49073;95744.67
4779;synthetic;test;2031;39;2180;87201.7
4780;synthetic;train;676;43;26046;61355.5
4781;synthetic;train;2072;14;73545;106796.25
4782;synthetic;train;716;55;83662;143751.46
4783;synthetic;train;1361;12;573;17286.56
4784;synthetic;train;1370;10;88185;105122.69
4785;synthetic;train;3697;83;92234;475578.64
4786;synthetic;test;2229;28;44655;114536.94
4787;synthetic;train;983;71;43642;134132.29
4788;synthetic;train;1463;58;37379;139088.88
4789;synthetic;test;1355;20;6729;35260.92
4790;synthetic;train;144;34;99528;116643.21
4791;synthetic;train;990;54;32493;97551.54
4792;synthetic;train;1150;14;56343;75538.43
4793;synthetic;train;2503;30;52663;137289.57
4794;synthetic;train;1809;23;69172;117986.89
4795;synthetic;test;2104;6;49271;63036.76
4796;synthetic;train;1479;67;30662;149514.27
4797;synthetic;train;3632;52;13067;222068.67
4798;synthetic;train;1532;75;25458;163402.25
4799;synthetic;train;2678;66;69256;284256.34
4800;synthetic;test;343;32;34821;50334.71
4801;synthetic;test;1306;74;563;110486.23
4802;synthetic;train;2048;83;87551;311507.28
4803;synthetic;train;2304;84;40233;276873.33
4804;synthetic;train;2323;46;4732;121177.65
4805;synthetic;train;154;76;17365;35701.44
4806;synthetic;test;1348;53;57554;146917.0
4807;synthetic;train;1954;83;78708;290850.29
4808;synthetic;train;3578;56;97913;338591.07
4809;synthetic;train;2285;46;81527;208783.72
4810;synthetic;train;3301;6;91058;112932.76
4811;synthetic;train;2625;76;71559;319525.8
4812;synthetic;test;3522;24;18764;108465.78
4813;synthetic;train;743;22;21385;39996.81
4814;synthetic;train;1678;17;15816;46133.72
4815;synthetic;train;1990;67;13562;166560.94
4816;synthetic;train;1942;56;70559;204757.39
4817;synthetic;test;399;62;2688;30824.67
4818;synthetic;train;900;27;85301;118787.64
4819;synthetic;train;729;66;98867;177047.14
4820;synthetic;train;3647;26;9571;109645.9
4821;synthetic;train;843;65;19677;85703.18
4822;synthetic;train;2453;32;76686;168268.69
4823;synthetic;train;2302;50;78195;217789.02
4824;synthetic;train;3628;31;52885;177303.2
4825;synthetic;train;2378;70;48206;248608.5
4826;synthetic;train;1423;72;95320;237092.1
4827;synthetic;train;2162;9;28989;49655.56
4828;synthetic;train;1759;60;66975;198784.89
4829;synthetic;train;3116;3;46544;56421.45
4830;synthetic;train;2664;83;14235;273852.5
4831;synthetic;train;3340;1;19695;23111.78
4832;synthetic;test;3218;67;97276;363507.54
4833;synthetic;train;2283;52;53481;193407.02
4834;synthetic;test;1944;44;29252;126133.34
4835;synthetic;train;3242;30;61087;169951.22
4836;synthetic;test;2543;46;61143;197873.78
4837;synthetic;train;185;27;44830;54279.48
4838;synthetic;train;1498;77;89715;247607.73
4839;synthetic;train;2704;30;5095;91079.36
4840;synthetic;train;2869;75;48964;307659.54
4841;synthetic;train;3141;79;54668;355391.46
4842;synthetic;train;796;2;75695;77800.44
4843;synthetic;test;2137;13;5458;34137.26
4844;synthetic;train;3684;27;32709;140030.73
4845;synthetic;train;2389;31;91292;179356.44
4846;synthetic;train;2587;31;26663;114180.75
4847;synthetic;train;3268;50;91837;286538.98
4848;synthetic;train;1311;2;89912;93147.54
4849;synthetic;train;909;72;70986;164282.3
4850;synthetic;train;880;64;8157;72964.57
4851;synthetic;test;1491;30;65676;119688.43
4852;synthetic;train;2031;52;47621;172110.01
4853;synthetic;train;2811;14;71866;115645.57
4854;synthetic;train;190;8;72365;75860.38
4855;synthetic;train;601;65;13272;60161.44
4856;synthetic;train;557;79;17731;73475.45
4857;synthetic;train;3471;30;79742;197801.43
4858;synthetic;train;3569;10;33047;70516.13
4859;synthetic;train;2182;73;18723;204471.79
4860;synthetic;train;709;31;20457;45871.31
4861;synthetic;train;1014;11;82893;97363.16
4862;synthetic;test;3027;13;53675;96329.55
4863;synthetic;test;2455;53;98390;259899.39
4864;synthetic;train;2436;58;3286;160089.46
4865;synthetic;train;301;52;90785;125052.37
4866;synthetic;train;1516;55;21007;116876.66
4867;synthetic;train;1733;64;65969;205441.13
4868;synthetic;test;433;74;92714;154994.9
4869;synthetic;train;1813;29;53132;113804.64
4870;synthetic;test;3045;39;3013;130447.37
4871;synthetic;train;275;69;78707;120388.53
4872;synthetic;train;2933;11;17067;50618.82
4873;synthetic;train;1499;20;38682;72395.91
4874;synthetic;train;2122;24;12348;66479.88
4875;synthetic;train;1529;61;61801;179292.52
4876;synthetic;train;1221;27;58369;98407.14
4877;synthetic;train;655;71;86937;162653.23
